,Run,FlowCellID,Age,AssayType,AssemblyName,AvgSpotLen,Bases,BiomaterialProvider,BioProject,BioSample,BioSampleModel,Bytes,CellLine,CenterName,Consent,DataStoreFileType,DataStoreProvider,DataStoreRegion,Disease,DiseaseStage,Ethnicity,Experiment,Instrument,Isolate,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,SampleName,SampleType,Sex,SRAStudy,Tissue,CreateDate,CreateDateBatch,Version,StudyID,PatientID,AnnotationSource,CancerType,CancerTypeDetailed,CellLineSource,Characteristics,DepMapID,DiseaseOntology,DoublingTimeHrs,FractionGenomeAltered,FreezingMedium,GenomeDoublings,GeographicDistribution,GrowthMedium,Histology,HistologySubtype1,HistologySubtype2,LifeStage,Lineage,LineageMolecularSubtype,LineageSubtype,LineageSubSubtype,MutationCount,MutationRate,CellLineNickName,OncotreeCode,PathologistAnnotation,Ploidy,PrimaryTumorSite,Proteomics10PlexID,ProteomicsTMTLabel,Purity,SiteOfFinding,SiteSubtype1,SiteSubtype2,Subtype,Supplements,TMBNonSynonymous
235,SRR8615999,20190224_PRJNA523380_SRR8615999,59.0,RNA-Seq,GCA_000001405.13,202,17814920148,KCLB:HCC-2108,PRJNA523380,SAMN10987967,Human,8771736150,HCC-2108,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5415051,Illumina HiSeq 2500,cell line,RNASeq-HCC2108_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HCC2108_LUNG,cell culture,male,SRP186687,lung,2019-02-24T00:36:00Z,2019-02-24,1.0,ccle_broad_2019,HCC2108_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,KCLB,Epithelial Monolayer,ACH-000314,,62.3,,5% DMSO-7.5% DMSO,,,RPMI+10%FBS,Carcinoma,adenocarcinoma,NS,,lung,,NSCLC,NSCLC_adenocarcinoma,959.0,107.6232242,HCC-2108,LUAD,Lung:NSCLC_Adeno,,Lung,,,,,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",,31.9666666667
236,SRR8616000,20190224_PRJNA523380_SRR8616000,52.0,RNA-Seq,GCA_000001405.13,202,15371648742,KCLB:HCC-2279,PRJNA523380,SAMN10987735,Human,7522553412,HCC-2279,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Asian,SRX5415050,Illumina HiSeq 2500,cell line,RNASeq-HCC2279_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HCC2279_LUNG,cell culture,female,SRP186687,lung,2019-02-24T00:33:00Z,2019-02-24,1.0,ccle_broad_2019,HCC2279_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,KCLB,epithelial; monolayer,ACH-000731,lung_cancer,,0.9647,,1.0,,"RPMI 1640  with L-glutamine (300mg/L), 90%; heat inactivated fetal bovine serum (FBs),10%",Carcinoma,adenocarcinoma,NS,,lung,,NSCLC,NSCLC_adenocarcinoma,127.0,189.5257761,HCC-2279,LUAD,Lung:NSCLC_Adeno,2.68,Lung,,,0.99,,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",25mM Hepes and 25mM NaHCo3,4.2
237,SRR8616001,20190224_PRJNA523380_SRR8616001,38.0,RNA-Seq,GCA_000001405.13,202,19831879038,ATCC:HCC2218,PRJNA523380,SAMN10987816,Human,9924218709,HCC2218,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),primary,Caucasian,SRX5415049,Illumina HiSeq 2500,cell line,RNASeq-HCC2218_BREAST,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HCC2218_BREAST,cell culture,female,SRP186687,breast,2019-02-24T00:44:00Z,2019-02-24,1.0,ccle_broad_2019,HCC2218_BREAST,CCLE,Breast Cancer,Invasive Breast Carcinoma,ATCC,SUSPENSION,ACH-000755,,147.7,0.4123,5% DMSO,0.0,,RPMI 1640 +10%FBS,Carcinoma,ductal_carcinoma,NS,,breast,HER2_amp,breast_ductal_carcinoma,ERneg_HER2pos,373.0,168.9209571,HCC2218,BRCA,Breast:Carcinoma,2.12,Breast,21.0,127n,0.99,,NS,NS,Breast Ductal Carcinoma,,12.6666666667
238,SRR8616002,20190224_PRJNA523380_SRR8616002,68.0,RNA-Seq,GCA_000001405.13,202,16130649804,ATCC:DMS 114,PRJNA523380,SAMN10988190,Human,8004058569,DMS 114,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),primary,Caucasian,SRX5415048,Illumina HiSeq 2500,cell line,RNASeq-DMS114_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,DMS114_LUNG,cell culture,male,SRP186687,lung,2019-02-24T00:39:00Z,2019-02-24,1.0,ccle_broad_2019,DMS114_LUNG,CCLE,Small Cell Lung Cancer,Small Cell Lung Cancer,ATCC,Adherent,ACH-000530,lung_cancer,77.7,0.5627,5% DMSO,1.0,,Waymouth MB 7521 medium+10%FBS,Carcinoma,small_cell_carcinoma,NS,,lung,,SCLC,,282.0,140.1947167,DMS 114,SCLC,Lung:SCLC,3.0,Lung,8.0,130n,1.0,,NS,NS,Small Cell Lung Cancer (SCLC),,9.36666666667
239,SRR8616003,20190224_PRJNA523380_SRR8616003,44.0,RNA-Seq,GCA_000001405.13,202,18366064018,ATCC:DMS 153,PRJNA523380,SAMN10988118,Human,9062102940,DMS 153,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),metastasis,Caucasian,SRX5415047,Illumina HiSeq 2500,cell line,RNASeq-DMS153_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,DMS153_LUNG,cell culture,male,SRP186687,lung,2019-02-24T00:37:00Z,2019-02-24,1.0,ccle_broad_2019,DMS153_LUNG,CCLE,Small Cell Lung Cancer,Small Cell Lung Cancer,ATCC,"Mixed line, loosely adherent",ACH-000594,,63.5,0.3774,5% DMSO,0.0,,Waymouth MB 7521 medium+10%FBS,Carcinoma,small_cell_carcinoma,NS,,lung,,SCLC,,374.0,129.2287935,DMS 153,SCLC,Lung:SCLC,1.9,Lung,,,1.0,liver,NS,NS,Small Cell Lung Cancer (SCLC),,12.6
240,SRR8616004,20190224_PRJNA523380_SRR8616004,50.0,RNA-Seq,GCA_000001405.13,202,16706597456,ECACC:DMS 273,PRJNA523380,SAMN10987982,Human,8299033989,DMS 273,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),metastasis,Caucasian,SRX5415046,Illumina HiSeq 2500,cell line,RNASeq-DMS273_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,DMS273_LUNG,cell culture,female,SRP186687,lung,2019-02-24T00:40:00Z,2019-02-24,1.0,ccle_broad_2019,DMS273_LUNG,CCLE,Small Cell Lung Cancer,Small Cell Lung Cancer,ECACC,,ACH-000749,,,0.6064,,1.0,,,Carcinoma,small_cell_carcinoma,NS,,lung,,SCLC,,373.0,161.6675583,DMS 273,SCLC,Lung:SCLC,2.73,Lung,6.0,128c,0.99,pleura,NS,NS,Small Cell Lung Cancer (SCLC),,12.4333333333
241,SRR8616005,20190224_PRJNA523380_SRR8616005,,RNA-Seq,GCA_000001405.13,202,18909928616,ECACC:DMS 454,PRJNA523380,SAMN10987979,Human,9395663160,DMS 454,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),primary,Caucasian,SRX5415045,Illumina HiSeq 2500,cell line,RNASeq-DMS454_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,DMS454_LUNG,cell culture,male,SRP186687,lung,2019-02-24T00:41:00Z,2019-02-24,1.0,ccle_broad_2019,DMS454_LUNG,CCLE,Small Cell Lung Cancer,Small Cell Lung Cancer,ECACC,Adherent,ACH-000844,,121.8,0.6795,5% DMSO,1.0,,Waymouth's +10%FBS,Carcinoma,small_cell_carcinoma,NS,,lung,,SCLC,,811.0,210.1982336,DMS 454,SCLC,Lung:SCLC,2.98,Lung,,,1.0,,NS,NS,Small Cell Lung Cancer (SCLC),2mM GLUTAMINE,27.1333333333
242,SRR8616006,20190224_PRJNA523380_SRR8616006,12.0,RNA-Seq,GCA_000001405.13,202,19815849328,DSMZ:DEL,PRJNA523380,SAMN10988540,Human,11059812557,DEL,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm,metastasis,Caucasian,SRX5415044,Illumina HiSeq 2500,cell line,RNASeq-DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-24T00:43:00Z,2019-02-24,1.0,ccle_broad_2019,DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCLE,Mature T and NK Neoplasms,Mature T and NK Neoplasms,DSMZ,"Grows often in cluster in suspention, most cells are polygonal ( some cells are round)",ACH-000233,,81.1,0.3721,,0.0,,90% RPMI 1640 +10% h.i.FBS,Lymphoid_Neoplasm,NS,NS,,lymphocyte,,non_hodgkin_lymphoma,t_cell_ALCL,245.0,105.7726022,DEL,MTNN,Lymphoma:NH_T_cell,1.79,Haematopoietic_And_Lymphoid_Tissue,,,1.0,pleura,NS,NS,"T-cell, Non-Hodgkins, Anaplastic Large Cell (ALCL)",,8.36666666667
243,SRR8616007,20190224_PRJNA523380_SRR8616007,,RNA-Seq,GCA_000001405.13,202,21085302976,ATCC:Detroit 562,PRJNA523380,SAMN10988307,Human,11813676300,Detroit 562,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Caucasian,SRX5415043,Illumina HiSeq 2500,cell line,RNASeq-DETROIT562_UPPER_AERODIGESTIVE_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,DETROIT562_UPPER_AERODIGESTIVE_TRACT,cell culture,female,SRP186687,upper_aerodigestive_tract,2019-02-24T00:52:00Z,2019-02-24,1.0,ccle_broad_2019,DETROIT562_UPPER_AERODIGESTIVE_TRACT,CCLE,Head and Neck Cancer,Oropharynx Squamous Cell Carcinoma,ATCC,,ACH-000207,,60.6,0.6029,5% DMSO,1.0,,,Carcinoma,NS,NS,adult,upper_aerodigestive,,upper_aerodigestive_squamous,pharynx,199.0,92.96836238,Detroit 562,OPHSC,Upper_Aerodigestive_Tract:Carcinoma,3.02,Upper_Aerodigestive_Tract,16.0,130c,0.99,pleura,pharynx,NS,"Squamous Cell Carcinoma, pharynx",,6.8
244,SRR8616008,20190224_PRJNA523380_SRR8616008,67.0,RNA-Seq,GCA_000001405.13,202,14520128650,DSMZ:DK-MG,PRJNA523380,SAMN10988036,Human,7624269206,DK-MG,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma_Grade_IV\, glioblastoma_multiforme)",primary,Caucasian,SRX5415042,Illumina HiSeq 2500,cell line,RNASeq-DKMG_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,DKMG_CENTRAL_NERVOUS_SYSTEM,cell culture,female,SRP186687,central_nervous_system,2019-02-24T00:37:00Z,2019-02-24,1.0,ccle_broad_2019,DKMG_CENTRAL_NERVOUS_SYSTEM,CCLE,Glioma,Glioblastoma Multiforme,DSMZ,"SPINDLE, FIBROBLAST-LIKE CELLS GROWING MOSTLY ADHERENT AS MONOLAYER",ACH-000244,,77.7,0.2268,5% DMSO,0.0,,RPMI-1640+10% FBS,Glioma,astrocytoma_Grade_IV,glioblastoma_multiforme,,central_nervous_system,,glioma,glioblastoma,169.0,73.93675728,DK-MG,GBM,CNS:Glioma_HighGrade,1.91,Central_Nervous_System,,,1.0,,parietal_lobe,NS,Glioblastoma,2mM l-GLUTAMINE,5.7
245,SRR8616009,20190224_PRJNA523380_SRR8616009,62.0,RNA-Seq,GCA_000001405.13,202,12928315726,DSMZ:DM-3,PRJNA523380,SAMN10988453,Human,6202030264,DM-3,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",mesothelioma,metastasis,Caucasian,SRX5415041,Illumina HiSeq 2500,cell line,RNASeq-DM3_FIBROBLAST,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,DM3_FIBROBLAST,cell culture,male,SRP186687,pleura,2019-02-24T00:09:00Z,2019-02-24,1.0,ccle_broad_2019,DM3_FIBROBLAST,CCLE,"Lung Cancer, NOS",Lung,DSMZ,"LARGE, ADHERENT CELLS; very slow grower",ACH-000742,,,,5% DMSO,0.0,,,Mesothelioma,NS,NS,,fibroblast,,fibroblast_lung,,82.0,117.6972064,DM-3,LUNG,,2.0,Pleura,,,0.95,pleura,NS,NS,Lung,,2.83333333333
246,SRR8616010,20190224_PRJNA523380_SRR8616010,64.0,RNA-Seq,GCA_000001405.13,202,17672189170,RIKEN:T3M-4,PRJNA523380,SAMN10988105,Human,8890260174,T3M-4,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),metastasis,Asian,SRX5415040,Illumina HiSeq 2500,cell line,RNASeq-T3M4_PANCREAS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,T3M4_PANCREAS,cell culture,male,SRP186687,pancreas,2019-02-24T00:33:00Z,2019-02-24,1.0,ccle_broad_2019,T3M4_PANCREAS,CCLE,Pancreatic Cancer,Pancreatic Adenocarcinoma,RIKEN,Adherent,ACH-000085,,144.4,0.7957,5% DMSO,1.0,,HAMSF10+ 10% FBS,Carcinoma,ductal_carcinoma,NS,,pancreas,,exocrine,exocrine_adenocarcinoma,201.0,112.486802,T3M-4,PAAD,Pancreas:Carcinoma,2.73,Pancreas,,,1.0,lymph_node,NS,NS,"Ductal Adenocarcinoma, exocrine",,6.76666666667
247,SRR8616011,20190224_PRJNA523380_SRR8616011,73.0,RNA-Seq,GCA_000001405.13,202,9722661374,HSSRB,PRJNA523380,SAMN10988018,Human,4626011965,SUIT-2,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),metastasis,Asian,SRX5415039,Illumina HiSeq 2500,cell line,RNASeq-SUIT2_PANCREAS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SUIT2_PANCREAS,cell culture,male,SRP186687,pancreas,2019-02-24T00:01:00Z,2019-02-24,1.0,ccle_broad_2019,SUIT2_PANCREAS,CCLE,Pancreatic Cancer,Pancreatic Adenocarcinoma,HSSRB,adherent epithelial-like,ACH-000652,moderately differentiated tubular adenocarcinoma,40.6,0.4191,5% DMSO,1.0,japan,EMEM+10% FBS,Carcinoma,ductal_carcinoma,NS,,pancreas,,exocrine,exocrine_adenocarcinoma,373.0,189.3621976,SUIT-2,PAAD,Pancreas:Carcinoma,3.8,Pancreas,30.0,128c,1.0,liver,NS,NS,"Ductal Adenocarcinoma, exocrine",,12.6333333333
248,SRR8616012,20190224_PRJNA523380_SRR8616012,15.0,RNA-Seq,GCA_000001405.13,202,22296397814,NIBRI,PRJNA523380,SAMN10987881,Human,11928202528,A-673,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,primary,Caucasian,SRX5415038,Illumina HiSeq 2500,cell line,RNASeq-A673_BONE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,A673_BONE,cell culture,female,SRP186687,bone,2019-02-24T00:45:00Z,2019-02-24,1.0,ccle_broad_2019,A673_BONE,CCLE,Bone Cancer,Ewing Sarcoma,NIBRI,,ACH-000052,Ewings_sarcoma,,0.1457,,0.0,,,Ewings_Sarcoma-Peripheral_Primitive_Neuroectodermal_Tumour,NS,NS,,bone,EWS_FLI,Ewing_sarcoma,,144.0,61.21045057,A-673,ES,Bone:Sarcoma_Ewing,2.01,Bone,27.0,126,1.0,,NS,NS,Ewings Sarcoma,,4.86666666667
249,SRR8616013,20190224_PRJNA523380_SRR8616013,78.0,RNA-Seq,GCA_000001405.13,202,15758213516,GNF,PRJNA523380,SAMN10987988,Human,7900896288,A-704,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (renal_cell_carcinoma),primary,African_american,SRX5415037,Illumina HiSeq 2500,cell line,RNASeq-A704_KIDNEY,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,A704_KIDNEY,cell culture,male,SRP186687,kidney,2019-02-24T00:40:00Z,2019-02-24,1.0,ccle_broad_2019,A704_KIDNEY,CCLE,Renal Cell Carcinoma,Renal Cell Carcinoma,GNF,,ACH-000429,kidney_cancer,,0.314,5% DMSO,0.0,,MEM+10% FBS,Carcinoma,renal_cell_carcinoma,NS,,kidney,,renal_cell_carcinoma,,373.0,114.8901438,A-704,RCC,Kidney:Carcinoma,1.99,Kidney,32.0,126,1.0,,NS,NS,Renal Cell Carcinoma,,12.9333333333
250,SRR8616014,20190224_PRJNA523380_SRR8616014,,RNA-Seq,GCA_000001405.13,202,25389746024,Unknown,PRJNA523380,SAMN10989597,Human,13565263711,A427,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Unknown,Unknown,Unknown,SRX5415036,Illumina HiSeq 2500,cell line,RNASeq-A427_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,A427_LUNG,cell culture,Unknown,SRP186687,lung,2019-02-24T01:13:00Z,2019-02-24,1.0,ccle_broad_2019,A427_LUNG,,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,,,ACH-000757,,,,,,,,,,,,lung,,NSCLC,NSCLC_adenocarcinoma,499.0,,,LUAD,,,,,,,,,,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",,16.7666666667
251,SRR8616015,20190224_PRJNA523380_SRR8616015,52.0,RNA-Seq,GCA_000001405.13,202,15850157654,Unknown,PRJNA523380,SAMN10987879,Human,7999351552,A-498,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (renal_cell_carcinoma),primary,Caucasian,SRX5415035,Illumina HiSeq 2500,cell line,RNASeq-A498_KIDNEY,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,A498_KIDNEY,cell culture,male,SRP186687,kidney,2019-02-24T00:41:00Z,2019-02-24,1.0,ccle_broad_2019,A498_KIDNEY,CCLE,Renal Cell Carcinoma,Renal Cell Carcinoma,,adherent,ACH-000555,renal_cell_carcinoma,53.6,0.6158,5% DMSO,1.0,,EMEM+10%FBS,Carcinoma,renal_cell_carcinoma,NS,,kidney,,renal_cell_carcinoma,,217.0,108.0383796,A-498,RCC,Kidney:Carcinoma,3.28,Kidney,5.0,130n,1.0,,NS,NS,Renal Cell Carcinoma,,7.2
252,SRR8616016,20190224_PRJNA523380_SRR8616016,52.0,RNA-Seq,GCA_000001405.13,202,15356913246,JCRB:A4/Fuk,PRJNA523380,SAMN10987839,Human,7757033187,A4/Fuk,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (diffuse_large_B_cell_lymphoma),primary,Asian,SRX5415034,Illumina HiSeq 2500,cell line,RNASeq-A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,female,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-24T00:38:00Z,2019-02-24,1.0,ccle_broad_2019,A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCLE,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",JCRB,SUSPENSION,ACH-000157,,118.1,0.1503,5% DMSO,0.0,,RPMI-10% FBS,Lymphoid_Neoplasm,diffuse_large_B_cell_lymphoma,NS,,lymphocyte,,non_hodgkin_lymphoma,DLBCL,408.0,116.4358582,A4/Fuk,DLBCLNOS,Lymphoma:NH_B_cell,2.05,Haematopoietic_And_Lymphoid_Tissue,,,1.0,,NS,NS,Diffuse Large B-cell Lymphoma (DLBCL),,13.8666666667
253,SRR8616017,20190224_PRJNA523380_SRR8616017,58.0,RNA-Seq,GCA_000001405.13,202,18626131746,ATCC:A549,PRJNA523380,SAMN10988257,Human,9116073423,A549,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (non_small_cell_carcinoma),primary,Caucasian,SRX5415033,Illumina HiSeq 2500,cell line,RNASeq-A549_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,A549_LUNG,cell culture,male,SRP186687,lung,2019-02-24T00:40:00Z,2019-02-24,1.0,ccle_broad_2019,A549_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,ATCC,adherent; epithelial; DT=22 hrs,ACH-000681,lung_cancer,54.0,0.494,5% DMSO,1.0,,F-12 +10%FBS,Carcinoma,non_small_cell_carcinoma,NS,,lung,,NSCLC,NSCLC_adenocarcinoma,565.0,159.4917529,A549,LUAD,Lung:NSCLC_Others,2.85,Lung,12.0,127n,1.0,,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",,18.9666666667
254,SRR8616018,20190224_PRJNA523380_SRR8616018,54.0,RNA-Seq,GCA_000001405.13,202,16789334030,ATCC:A-253,PRJNA523380,SAMN10988034,Human,8400996705,A-253,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (mucoepidermoid_carcinoma),primary,Caucasian,SRX5415032,Illumina HiSeq 2500,cell line,RNASeq-A253_SALIVARY_GLAND,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,A253_SALIVARY_GLAND,cell culture,male,SRP186687,salivary_gland,2019-02-24T00:41:00Z,2019-02-24,1.0,ccle_broad_2019,A253_SALIVARY_GLAND,CCLE,Salivary Gland Cancer,Mucoepidermoid Carcinoma,ATCC,Adherent,ACH-000740,,47.3,0.5868,5% DMSO,1.0,,McCoy's 5A + 10% FBS,Carcinoma,mucoepidermoid_carcinoma,NS,,upper_aerodigestive,,upper_aerodigestive_squamous,salivary_gland,462.0,150.1577888,A-253,MUCC,Salivary_Gland:Carcinoma,2.95,Salivary_Gland,,,1.0,,submaxillary,NS,"Squamous Cell Carcinoma, salivary gland",,15.5333333333
255,SRR8616019,20190224_PRJNA523380_SRR8616019,,RNA-Seq,GCA_000001405.13,202,18223725122,NIBRI,PRJNA523380,SAMN10988216,Human,9163296071,A2780,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,African_american,SRX5415031,Illumina HiSeq 2500,cell line,RNASeq-A2780_OVARY,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,A2780_OVARY,cell culture,female,SRP186687,ovary,2019-02-24T00:43:00Z,2019-02-24,1.0,ccle_broad_2019,A2780_OVARY,CCLE,Ovarian Cancer,Endometrioid Ovarian Cancer,NIBRI,Monolayer and suspension,ACH-000657,ovarian_cancer,73.3,0.0826,,0.0,,RPMI1640+10%FBS,Carcinoma,adenocarcinoma,NS,,ovary,,ovary_adenocarcinoma,endometrioid,491.0,206.5489916,A2780,EOV,Ovary:Carcinoma,2.01,Ovary,14.0,129c,1.0,,NS,NS,"Adenocarcinoma, endometrioid",2mM L-Glutamine,17.0333333333
256,SRR8616021,20190224_PRJNA523380_SRR8616021,,RNA-Seq,GCA_000001405.13,202,18516880248,HSRRB,PRJNA523380,SAMN10987848,Human,9309791317,A3/KAW,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (diffuse_large_B_cell_lymphoma),primary,Asian,SRX5415029,Illumina HiSeq 2500,cell line,RNASeq-A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,female,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-24T00:45:00Z,2019-02-24,1.0,ccle_broad_2019,A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCLE,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",HSRRB,suspension; grows in aggregates,ACH-000697,,40.0,0.2337,5% DMSO,0.0,,,Lymphoid_Neoplasm,diffuse_large_B_cell_lymphoma,NS,,lymphocyte,,non_hodgkin_lymphoma,DLBCL,626.0,211.4255162,A3/KAW,DLBCLNOS,Lymphoma:NH_B_cell,2.1,Haematopoietic_And_Lymphoid_Tissue,,,1.0,,NS,NS,Diffuse Large B-cell Lymphoma (DLBCL),,21.1666666667
