,Run,FlowCellID,Age,AssayType,AssemblyName,AvgSpotLen,Bases,BiomaterialProvider,BioProject,BioSample,BioSampleModel,Bytes,CellLine,CenterName,Consent,DataStoreFileType,DataStoreProvider,DataStoreRegion,Disease,DiseaseStage,Ethnicity,Experiment,Instrument,Isolate,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,SampleName,SampleType,Sex,SRAStudy,Tissue,CreateDate,CreateDateBatch,Version,StudyID,PatientID,AnnotationSource,CancerType,CancerTypeDetailed,CellLineSource,Characteristics,DepMapID,DiseaseOntology,DoublingTimeHrs,FractionGenomeAltered,FreezingMedium,GenomeDoublings,GeographicDistribution,GrowthMedium,Histology,HistologySubtype1,HistologySubtype2,LifeStage,Lineage,LineageMolecularSubtype,LineageSubtype,LineageSubSubtype,MutationCount,MutationRate,CellLineNickName,OncotreeCode,PathologistAnnotation,Ploidy,PrimaryTumorSite,Proteomics10PlexID,ProteomicsTMTLabel,Purity,SiteOfFinding,SiteSubtype1,SiteSubtype2,Subtype,Supplements,TMBNonSynonymous
1820,SRR8615658,20190223_PRJNA523380_SRR8615658,60.0,RNA-Seq,GCA_000001405.13,202,21528246960,KCLB:SNU-520,PRJNA523380,SAMN10987747,Human,11593853210,SNU-520,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414742,Illumina HiSeq 2500,cell line,RNASeq-SNU520_STOMACH,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU520_STOMACH,cell culture,female,SRP186687,stomach,2019-02-23T23:53:00Z,2019-02-23,1.0,ccle_broad_2019,SNU520_STOMACH,CCLE,Esophagogastric Cancer,Stomach Adenocarcinoma,KCLB,floating aggregates; suspention,ACH-000908,,,0.2394,,0.0,korea,"RPMI 1640  with L-glutamine (300mg/L), 90%; heat inactivated fetal bovine serum (FBS),10%",Carcinoma,NS,NS,,gastric,,gastric_adenocarcinoma,,1441.0,354.1772098,SNU-520,STAD,Gastric:Carcinoma,2.29,Stomach,,,0.98,,NS,NS,Adenocarcinoma,25mM Hepes and 25mM NaHCo3,48.1
1821,SRR8615659,20190223_PRJNA523380_SRR8615659,33.0,RNA-Seq,GCA_000001405.13,202,22373259420,NIBRI,PRJNA523380,SAMN10987957,Human,12032210780,SNU-5,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (undifferentiated_adenocarcinoma),metastasis,Asian,SRX5414741,Illumina HiSeq 2500,cell line,RNASeq-SNU5_STOMACH,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU5_STOMACH,cell culture,female,SRP186687,stomach,2019-02-23T23:41:00Z,2019-02-23,1.0,ccle_broad_2019,SNU5_STOMACH,CCLE,Esophagogastric Cancer,Undifferentiated Stomach Adenocarcinoma,NIBRI,,ACH-000303,,,0.472,,2.0,,,Carcinoma,undifferentiated_adenocarcinoma,NS,,gastric,,gastric_adenocarcinoma,,272.0,147.8163642,SNU-5,USTAD,Gastric:Carcinoma,4.22,Stomach,,,1.0,ascites,NS,NS,Adenocarcinoma,,9.1
1822,SRR8615660,20190223_PRJNA523380_SRR8615660,,RNA-Seq,GCA_000001405.13,202,18438999754,NIBRI,PRJNA523380,SAMN10987603,Human,9098667396,HuNS1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (plasma_cell_myeloma),primary,Caucasian,SRX5414740,Illumina HiSeq 2500,cell line,RNASeq-HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T23:45:00Z,2019-02-23,1.0,ccle_broad_2019,HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCLE,Mature B-Cell Neoplasms,Plasma Cell Myeloma,NIBRI,,ACH-000829,myeloma,,0.0482,,0.0,,,Lymphoid_Neoplasm,plasma_cell_myeloma,NS,,plasma_cell,,multiple_myeloma,,679.0,187.9138764,HuNS1,PCM,Lymphoma:Multiple_Myeloma,1.99,Haematopoietic_And_Lymphoid_Tissue,,,1.0,,NS,NS,Multiple Myeloma,,22.9333333333
1823,SRR8615661,20190223_PRJNA523380_SRR8615661,57.0,RNA-Seq,GCA_000001405.13,202,18118600888,HSSRB,PRJNA523380,SAMN10987834,Human,8890602349,HuH-7,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,Asian,SRX5414739,Illumina HiSeq 2500,cell line,RNASeq-HUH7_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUH7_LIVER,cell culture,male,SRP186687,liver,2019-02-23T23:36:00Z,2019-02-23,1.0,ccle_broad_2019,HUH7_LIVER,CCLE,Hepatobiliary Cancer,Hepatocellular Carcinoma,HSSRB,,ACH-000480,,,0.7627,,1.0,japan,Dulbecco's modified Eagle's medium with 10% fetal bovine serum. Refer cancer Res. 42:3858 (1982) for other medium with low serum concentration.,Carcinoma,hepatocellular_carcinoma,NS,,liver,,hepatocellular_carcinoma,,326.0,156.8998825,HuH-7,HCC,Liver:HCC,2.54,Liver,6.0,127c,1.0,,NS,NS,Hepatocellular Carcinoma,,11.2333333333
1824,SRR8615662,20190223_PRJNA523380_SRR8615662,,RNA-Seq,GCA_000001405.13,202,16715160438,RIKEN:HuH-6,PRJNA523380,SAMN10987713,Human,8241113408,HuH-6,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",other (hepatoblastoma),primary,Asian,SRX5414738,Illumina HiSeq 2500,cell line,RNASeq-HUH6_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUH6_LIVER,cell culture,male,SRP186687,liver,2019-02-23T23:47:00Z,2019-02-23,1.0,ccle_broad_2019,HUH6_LIVER,CCLE,Hepatobiliary Cancer,Hepatoblastoma,RIKEN,epithelial-like,ACH-000671,,,0.5928,,0.0,japan,DMEM + 10%FBS,Other,hepatoblastoma,NS,pediatric,liver,,hepatoblastoma,,355.0,174.0189681,HuH-6,LIHB,Liver:Hepatoblastoma,2.01,Liver,20.0,128n,0.99,,NS,NS,Hepatoblastoma,,11.8666666667
1825,SRR8615663,20190223_PRJNA523380_SRR8615663,,RNA-Seq,GCA_000001405.13,202,14577338888,HSSRB,PRJNA523380,SAMN10987843,Human,6699467845,HuH28,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414737,Illumina HiSeq 2500,cell line,RNASeq-HUH28_BILIARY_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUH28_BILIARY_TRACT,cell culture,Unknown,SRP186687,biliary_tract,2019-02-23T23:29:00Z,2019-02-23,1.0,ccle_broad_2019,HUH28_BILIARY_TRACT,CCLE,Hepatobiliary Cancer,Intrahepatic Cholangiocarcinoma,HSSRB,adherent,ACH-000808,,90.5,0.565,5% DMSO,1.0,japan,RPMI-1640+10% FBS,Carcinoma,NS,NS,,bile_duct,,cholangiocarcinoma,intrahepatic,402.0,,HuH28,IHCH,Biliary_Tract:Carcinoma,2.42,Biliary_Tract,,,0.99,,bile_duct,NS,"Cholangiocarcinoma, intrahepatic",,13.3666666667
1826,SRR8615664,20190223_PRJNA523380_SRR8615664,35.0,RNA-Seq,GCA_000001405.13,202,17720962474,HSRRB,PRJNA523380,SAMN10988262,Human,8745732022,huH-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,Asian,SRX5414736,Illumina HiSeq 2500,cell line,RNASeq-HUH1_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUH1_LIVER,cell culture,male,SRP186687,liver,2019-02-23T23:37:00Z,2019-02-23,1.0,ccle_broad_2019,HUH1_LIVER,CCLE,Hepatobiliary Cancer,Hepatocellular Carcinoma,HSRRB,Adherent,ACH-000475,,151.3,0.4879,5% DMSO,1.0,japan,DMEM +10%FBS,Carcinoma,hepatocellular_carcinoma,NS,,liver,,hepatocellular_carcinoma,hbs_antigen_carrier,384.0,141.6481844,huH-1,HCC,Liver:HCC,2.94,Liver,3.0,130c,0.99,,NS,NS,"Hepatocellular Carcinoma, HBs-antigen carrier",,12.8
1827,SRR8615665,20190224_PRJNA523380_SRR8615665,55.0,RNA-Seq,GCA_000001405.13,202,19766214292,GNF,PRJNA523380,SAMN10987865,Human,9724748543,HuG1-N,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414735,Illumina HiSeq 2500,cell line,RNASeq-HUG1N_STOMACH,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUG1N_STOMACH,cell culture,male,SRP186687,stomach,2019-02-24T00:22:00Z,2019-02-24,1.0,ccle_broad_2019,HUG1N_STOMACH,CCLE,Esophagogastric Cancer,Stomach Adenocarcinoma,GNF,,ACH-000239,,,0.7421,,1.0,japan,,Carcinoma,NS,NS,,gastric,,gastric_adenocarcinoma,tubular,216.0,146.9369947,HuG1-N,STAD,Gastric:Carcinoma,2.9,Stomach,22.0,127n,1.0,,NS,NS,"Adenocarcinoma, tubular",,7.36666666667
1828,SRR8615666,20190223_PRJNA523380_SRR8615666,,RNA-Seq,GCA_000001405.13,202,18183540656,HSSRB,PRJNA523380,SAMN10987837,Human,9056963250,HuCCT1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414734,Illumina HiSeq 2500,cell line,RNASeq-HUCCT1_BILIARY_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUCCT1_BILIARY_TRACT,cell culture,male,SRP186687,biliary_tract,2019-02-23T23:53:00Z,2019-02-23,1.0,ccle_broad_2019,HUCCT1_BILIARY_TRACT,CCLE,Hepatobiliary Cancer,Intrahepatic Cholangiocarcinoma,HSSRB,,ACH-000976,,,0.5393,,1.0,japan,RPMI 1640 medium with 10% fetal bovine serum.,Carcinoma,NS,NS,,bile_duct,,cholangiocarcinoma,intrahepatic,595.0,1458.405477,HuCCT1,IHCH,Biliary_Tract:Carcinoma,3.28,Biliary_Tract,,,0.98,,bile_duct,NS,"Cholangiocarcinoma, intrahepatic",,20.2333333333
1829,SRR8615667,20190223_PRJNA523380_SRR8615667,70.0,RNA-Seq,GCA_000001405.13,202,19998788608,NIBRI,PRJNA523380,SAMN10987949,Human,9869437781,HT,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (B_cell_lymphoma_unspecified),metastasis,Caucasian,SRX5414733,Illumina HiSeq 2500,cell line,RNASeq-HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T23:53:00Z,2019-02-23,1.0,ccle_broad_2019,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCLE,Mature B-Cell Neoplasms,Mature B-Cell Neoplasms,NIBRI,,ACH-000914,,,0.1163,,0.0,,,Lymphoid_Neoplasm,B_cell_lymphoma_unspecified,NS,,lymphocyte,,non_hodgkin_lymphoma,b_cell,1809.0,442.9371418,HT,MBN,Lymphoma:NH_B_cell,1.97,Haematopoietic_And_Lymphoid_Tissue,,,1.0,pleura,NS,NS,"B-cell, Non-Hodgkins",,60.3666666667
1830,SRR8615668,20190223_PRJNA523380_SRR8615668,60.0,RNA-Seq,GCA_000001405.13,202,18091727212,DSMZ:HUP-T4,PRJNA523380,SAMN10988380,Human,9037077319,HUP-T4,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Asian,SRX5414732,Illumina HiSeq 2500,cell line,RNASeq-HUPT4_PANCREAS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUPT4_PANCREAS,cell culture,male,SRP186687,pancreas,2019-02-23T23:48:00Z,2019-02-23,1.0,ccle_broad_2019,HUPT4_PANCREAS,CCLE,Pancreatic Cancer,Pancreatic Adenocarcinoma,DSMZ,mixed,ACH-000213,,440.0,0.5877,5% DMSO,1.0,japan,MEM + 10 % FBS,Carcinoma,NS,NS,,pancreas,,exocrine,exocrine_adenocarcinoma,209.0,144.7327222,HUP-T4,PAAD,Pancreas:Carcinoma,3.25,Pancreas,41.0,129c,1.0,ascites,NS,NS,"Ductal Adenocarcinoma, exocrine",,7.23333333333
1831,SRR8615669,20190223_PRJNA523380_SRR8615669,66.0,RNA-Seq,GCA_000001405.13,202,18921757938,DSMZ:HUP-T3,PRJNA523380,SAMN10987811,Human,9329937981,HUP-T3,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Asian,SRX5414731,Illumina HiSeq 2500,cell line,RNASeq-HUPT3_PANCREAS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUPT3_PANCREAS,cell culture,male,SRP186687,pancreas,2019-02-23T23:56:00Z,2019-02-23,1.0,ccle_broad_2019,HUPT3_PANCREAS,CCLE,Pancreatic Cancer,Pancreatic Adenocarcinoma,DSMZ,adherent; dt=40-50hrs,ACH-000118,,106.0,0.6703,10% DMSO,0.0,japan,EMEM+10%FBS,Carcinoma,NS,NS,,pancreas,,exocrine,exocrine_adenocarcinoma,196.0,116.5594164,HUP-T3,PAAD,Pancreas:Carcinoma,1.87,Pancreas,31.0,127n,1.0,ascites,NS,NS,"Ductal Adenocarcinoma, exocrine",1% NEAA + 1% sodium pyruvate,6.56666666667
1832,SRR8615670,20190223_PRJNA523380_SRR8615670,45.0,RNA-Seq,GCA_000001405.13,202,17325178824,ECACC:PE/CA-PJ15,PRJNA523380,SAMN10988005,Human,9411168500,PE/CA-PJ15,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5414730,Illumina HiSeq 2500,cell line,RNASeq-PECAPJ15_UPPER_AERODIGESTIVE_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,PECAPJ15_UPPER_AERODIGESTIVE_TRACT,cell culture,male,SRP186687,upper_aerodigestive_tract,2019-02-23T23:42:00Z,2019-02-23,1.0,ccle_broad_2019,PECAPJ15_UPPER_AERODIGESTIVE_TRACT,CCLE,Head and Neck Cancer,Oral Cavity Squamous Cell Carcinoma,ECACC,,ACH-000619,,,0.4399,,1.0,,,Carcinoma,squamous_cell_carcinoma,NS,,upper_aerodigestive,,upper_aerodigestive_squamous,oral,348.0,142.3040162,PE/CA-PJ15,OCSC,Upper_Aerodigestive_Tract:Carcinoma,3.39,Upper_Aerodigestive_Tract,,,0.98,,mouth,tongue,"Squamous Cell Carcinoma, oral",,11.7666666667
1833,SRR8615671,20190224_PRJNA523380_SRR8615671,80.0,RNA-Seq,GCA_000001405.13,202,30942671484,ATCC:SW 780,PRJNA523380,SAMN10988174,Human,14849400248,SW 780,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (transitional_cell_carcinoma),primary,Caucasian,SRX5414729,Illumina HiSeq 2500,cell line,RNASeq-SW780_URINARY_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SW780_URINARY_TRACT,cell culture,female,SRP186687,urinary_tract,2019-02-24T00:06:00Z,2019-02-24,1.0,ccle_broad_2019,SW780_URINARY_TRACT,CCLE,Bladder Cancer,Bladder Urothelial Carcinoma,ATCC,Adherent,ACH-000384,,92.9,0.4021,5% DMSO,0.0,,L15 + 10% FBS,Carcinoma,transitional_cell_carcinoma,NS,,urinary_tract,,bladder_carcinoma,bladder_transitional_cell,233.0,93.14475754,SW 780,BLCA,Bladder:Carcinoma,1.95,Urinary_Tract,,,1.0,,bladder,NS,Transitional Cell Carcinoma,,7.8
1834,SRR8615672,20190223_PRJNA523380_SRR8615672,,RNA-Seq,GCA_000001405.13,202,11476392246,RIKEN:TGBC11TKB,PRJNA523380,SAMN10987739,Human,5442454378,TGBC11TKB,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Asian,SRX5414728,Illumina HiSeq 2500,cell line,RNASeq-TGBC11TKB_STOMACH,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,TGBC11TKB_STOMACH,cell culture,female,SRP186687,stomach,2019-02-23T23:21:00Z,2019-02-23,1.0,ccle_broad_2019,TGBC11TKB_STOMACH,CCLE,Esophagogastric Cancer,Stomach Adenocarcinoma,RIKEN,epithelial-like,ACH-000949,,,0.1261,,0.0,,DMEM +5%FBS,Carcinoma,NS,NS,,gastric,,gastric_adenocarcinoma,,1830.0,506.6036089,TGBC11TKB,STAD,Gastric:Carcinoma,2.05,Stomach,,,1.0,lymph_node,NS,NS,Adenocarcinoma,,61.3333333333
1835,SRR8615673,20190223_PRJNA523380_SRR8615673,63.0,RNA-Seq,GCA_000001405.13,202,17844209744,DSMZ:SIG-M5,PRJNA523380,SAMN10989556,Human,9592465662,SIG-M5,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","haematopoietic_neoplasm (acute_myeloid_leukaemia\, M5a)",primary,Caucasian,SRX5414727,Illumina HiSeq 2500,cell line,RNASeq-SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T23:50:00Z,2019-02-23,1.0,ccle_broad_2019,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCLE,Leukemia,Acute Myeloid Leukemia,DSMZ,large round cells growing singly  in suspention,ACH-000112,,,0.4321,,1.0,,80% Iscove's MDM + 20% h.i. FBS,Haematopoietic_Neoplasm,acute_myeloid_leukaemia,M5a,,blood,,AML,M5,178.0,93.0784535,SIG-M5,AML,Leukemia:AML,3.55,Haematopoietic_And_Lymphoid_Tissue,,,1.0,,NS,NS,"Acute Myelogenous Leukemia (AML), M5 (Eosinophilic/Monocytic)",,5.83333333333
1836,SRR8615674,20190223_PRJNA523380_SRR8615674,54.0,RNA-Seq,GCA_000001405.13,202,17470110592,ATCC:SHP-77,PRJNA523380,SAMN10988529,Human,8807090367,SHP-77,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),primary,Caucasian,SRX5414726,Illumina HiSeq 2500,cell line,RNASeq-SHP77_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SHP77_LUNG,cell culture,male,SRP186687,lung,2019-02-23T23:51:00Z,2019-02-23,1.0,ccle_broad_2019,SHP77_LUNG,CCLE,Small Cell Lung Cancer,Small Cell Lung Cancer,ATCC,mixed,ACH-000790,,61.6,0.3755,5% DMSO,1.0,,RPMI-1640 + 10% FBS,Carcinoma,small_cell_carcinoma,NS,,lung,,SCLC,,677.0,171.4584855,SHP-77,SCLC,Lung:SCLC,2.09,Lung,25.0,130n,1.0,,left_upper_lobe,NS,Small Cell Lung Cancer (SCLC),,22.7
1837,SRR8615675,20190223_PRJNA523380_SRR8615675,1.6666,RNA-Seq,GCA_000001405.13,202,20457106610,DSMZ:SIMA,PRJNA523380,SAMN10988579,Human,10972783766,SIMA,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",neuroblastoma,primary,Caucasian,SRX5414725,Illumina HiSeq 2500,cell line,RNASeq-SIMA_AUTONOMIC_GANGLIA,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SIMA_AUTONOMIC_GANGLIA,cell culture,male,SRP186687,autonomic_ganglia,2019-02-23T23:59:00Z,2019-02-23,1.0,ccle_broad_2019,SIMA_AUTONOMIC_GANGLIA,CCLE,Peripheral Nervous System,Neuroblastoma,DSMZ,"cell shape is bipolar, cells growing as monolayer or forming foci",ACH-000099,,,0.1105,,0.0,europe,90% RPMI 1640 +10% h.i. FBS,Neuroblastoma,NS,NS,,peripheral_nervous_system,,neuroblastoma,,182.0,84.11208291,SIMA,NBL,PNET:Neuroblastoma,1.99,Autonomic_Ganglia,,,1.0,,NS,NS,,2mM L-glutamine,6.1
1838,SRR8615676,20190223_PRJNA523380_SRR8615676,,RNA-Seq,GCA_000001405.13,202,19217495634,Unknown,PRJNA523380,SAMN10989623,Human,10257032643,SIHA,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Unknown,Unknown,Unknown,SRX5414724,Illumina HiSeq 2500,cell line,RNASeq-SIHA_CERVIX,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SIHA_CERVIX,cell culture,Unknown,SRP186687,cervix,2019-02-23T23:49:00Z,2019-02-23,1.0,ccle_broad_2019,SIHA_CERVIX,,"Cervical Cancer, NOS",Cervix,,,ACH-000556,,,,,,,,,,,,cervix,,cervical_carcinoma,,383.0,,,CERVIX,,,,,,,,,,Carcinoma,,13.1666666667
1839,SRR8615677,20190223_PRJNA523380_SRR8615677,43.0,RNA-Seq,GCA_000001405.13,202,20512487738,NIBRI,PRJNA523380,SAMN10987910,Human,11046885181,SK-BR-3,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Caucasian,SRX5414723,Illumina HiSeq 2500,cell line,RNASeq-SKBR3_BREAST,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SKBR3_BREAST,cell culture,female,SRP186687,breast,2019-02-23T23:57:00Z,2019-02-23,1.0,ccle_broad_2019,SKBR3_BREAST,CCLE,Breast Cancer,Invasive Breast Carcinoma,NIBRI,,ACH-000017,breast_cancer,95.3,0.6298,,2.0,,,Carcinoma,NS,NS,,breast,HER2_amp,breast_carcinoma,ERneg_HER2pos,205.0,170.5817104,SK-BR-3,BRCA,Breast:Carcinoma,4.04,Breast,,,1.0,pleura,NS,NS,Carcinoma,,6.83333333333
1840,SRR8615678,20190223_PRJNA523380_SRR8615678,19.0,RNA-Seq,GCA_000001405.13,202,16014711500,ATCC:SJSA-1,PRJNA523380,SAMN10987778,Human,7998418454,SJSA-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",osteosarcoma,primary,African_american,SRX5414722,Illumina HiSeq 2500,cell line,RNASeq-SJSA1_BONE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SJSA1_BONE,cell culture,male,SRP186687,bone,2019-02-23T23:47:00Z,2019-02-23,1.0,ccle_broad_2019,SJSA1_BONE,CCLE,Bone Cancer,Osteosarcoma,ATCC,Fibroblast like adherent,ACH-000748,,98.2,0.2905,5% DMSO,0.0,,RPMI1640+10%FBS,Osteosarcoma,NS,NS,,bone,,osteosarcoma,,287.0,160.4233812,SJSA-1,OS,Bone:Sarcoma_Osteo,2.05,Bone,35.0,129c,1.0,,femur,NS,Osteosarcoma,,9.8
1841,SRR8615679,20190223_PRJNA523380_SRR8615679,18.0,RNA-Seq,GCA_000001405.13,202,21552245368,NIBRI,PRJNA523380,SAMN10987953,Human,11566701719,SK-ES-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,primary,Caucasian,SRX5414721,Illumina HiSeq 2500,cell line,RNASeq-SKES1_BONE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SKES1_BONE,cell culture,male,SRP186687,bone,2019-02-23T23:54:00Z,2019-02-23,1.0,ccle_broad_2019,SKES1_BONE,CCLE,Bone Cancer,Ewing Sarcoma,NIBRI,,ACH-000087,Ewing family tumor,,0.3844,,0.0,,,Ewings_Sarcoma-Peripheral_Primitive_Neuroectodermal_Tumour,NS,NS,,bone,EWS_FLI,Ewing_sarcoma,,204.0,72.55788779,SK-ES-1,ES,Bone:Sarcoma_Ewing,2.27,Bone,32.0,129c,1.0,,NS,NS,Ewings Sarcoma,,7.1
1842,SRR8615680,20190223_PRJNA523380_SRR8615680,65.0,RNA-Seq,GCA_000001405.13,202,16321026724,ATCC:SK-CO-1,PRJNA523380,SAMN10988030,Human,8180488765,SK-CO-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414720,Illumina HiSeq 2500,cell line,RNASeq-SKCO1_LARGE_INTESTINE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SKCO1_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine,2019-02-23T23:51:00Z,2019-02-23,1.0,ccle_broad_2019,SKCO1_LARGE_INTESTINE,CCLE,Colorectal Cancer,Colorectal Adenocarcinoma,ATCC,ADHERENT EPITHELIAL;,ACH-000400,,76.0,0.552,5% DMSO,1.0,,EMEM +10% FBS,Carcinoma,adenocarcinoma,NS,,colorectal,,colorectal_adenocarcinoma,,294.0,101.3983234,SK-CO-1,COADREAD,Colorectal:Carcinoma,3.68,Large_Intestine,26.0,130n,1.0,,colon,NS,Adenocarcinoma,,9.9
