,Run,FlowCellID,Age,AssayType,AssemblyName,AvgSpotLen,Bases,BiomaterialProvider,BioProject,BioSample,BioSampleModel,Bytes,CellLine,CenterName,Consent,DataStoreFileType,DataStoreProvider,DataStoreRegion,Disease,DiseaseStage,Ethnicity,Experiment,Instrument,Isolate,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,SampleName,SampleType,Sex,SRAStudy,Tissue,CreateDate,CreateDateBatch,Version,StudyID,PatientID,AnnotationSource,CancerType,CancerTypeDetailed,CellLineSource,Characteristics,DepMapID,DiseaseOntology,DoublingTimeHrs,FractionGenomeAltered,FreezingMedium,GenomeDoublings,GeographicDistribution,GrowthMedium,Histology,HistologySubtype1,HistologySubtype2,LifeStage,Lineage,LineageMolecularSubtype,LineageSubtype,LineageSubSubtype,MutationCount,MutationRate,CellLineNickName,OncotreeCode,PathologistAnnotation,Ploidy,PrimaryTumorSite,Proteomics10PlexID,ProteomicsTMTLabel,Purity,SiteOfFinding,SiteSubtype1,SiteSubtype2,Subtype,Supplements,TMBNonSynonymous
235,SRR8615457,20190223_PRJNA523380_SRR8615457,80.0,RNA-Seq,GCA_000001405.13,202,17405335454,DSMZ:HCC-366,PRJNA523380,SAMN10988035,Human,8611133332,HCC-366,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (mixed_adenosquamous_carcinoma),primary,Caucasian,SRX5414296,Illumina HiSeq 2500,cell line,RNASeq-HCC366_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HCC366_LUNG,cell culture,female,SRP186687,lung,2019-02-23T23:19:00Z,2019-02-23,1.0,ccle_broad_2019,HCC366_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Adenosquamous Carcinoma,DSMZ,Adhrent cells growing as monolayers; dt=30-40hrs,ACH-000840,lung_cancer,176.0,0.8425,10% DMSO,1.0,,RPMI-1640+10%FBS,Carcinoma,mixed_adenosquamous_carcinoma,NS,,lung,,NSCLC,NSCLC_adenosquamous,564.0,220.2101945,HCC-366,LUAS,Lung:NSCLC_Adeno,2.48,Lung,,,1.0,,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Adenosquamous Carcinoma",,18.9
236,SRR8615458,20190223_PRJNA523380_SRR8615458,50.0,RNA-Seq,GCA_000001405.13,202,19523122846,ATCC:HCC38,PRJNA523380,SAMN10987659,Human,9601053388,HCC38,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),primary,Caucasian,SRX5414295,Illumina HiSeq 2500,cell line,RNASeq-HCC38_BREAST,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HCC38_BREAST,cell culture,female,SRP186687,breast,2019-02-23T23:20:00Z,2019-02-23,1.0,ccle_broad_2019,HCC38_BREAST,CCLE,Breast Cancer,Invasive Breast Carcinoma,ATCC,"adherent, single cells and loosely attached clusters",ACH-000276,breast_cancer,103.3,0.6557,5% DMSO,0.0,,RPMI-1640 + 10% FBS,Carcinoma,ductal_carcinoma,NS,,breast,basal_A,breast_ductal_carcinoma,ERneg_HER2neg,312.0,96.75975762,HCC38,BRCA,Breast:Carcinoma,1.61,Breast,11.0,126,1.0,,NS,NS,Breast Ductal Carcinoma,,10.4666666667
237,SRR8615459,20190223_PRJNA523380_SRR8615459,51.0,RNA-Seq,GCA_000001405.13,202,17735420422,ATCC:SW620,PRJNA523380,SAMN10988250,Human,8863184844,SW620,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414294,Illumina HiSeq 2500,cell line,RNASeq-SW620_LARGE_INTESTINE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SW620_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine,2019-02-23T23:24:00Z,2019-02-23,1.0,ccle_broad_2019,SW620_LARGE_INTESTINE,CCLE,Colorectal Cancer,Colorectal Adenocarcinoma,ATCC,,ACH-000651,colon_cancer,20.9,0.2891,5% DMSO,1.0,,DMEM+10% FBS,Carcinoma,adenocarcinoma,NS,,colorectal,,colorectal_adenocarcinoma,,532.0,165.1945605,SW620,COADREAD,Colorectal:Carcinoma,2.21,Large_Intestine,3.0,129c,1.0,lymph_node,colon,NS,Adenocarcinoma,,17.7666666667
238,SRR8615460,20190223_PRJNA523380_SRR8615460,65.0,RNA-Seq,GCA_000001405.13,202,18059313888,DSMZ:HCC-78,PRJNA523380,SAMN10988287,Human,8890859097,HCC-78,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414293,Illumina HiSeq 2500,cell line,RNASeq-HCC78_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HCC78_LUNG,cell culture,male,SRP186687,lung,2019-02-23T23:23:00Z,2019-02-23,1.0,ccle_broad_2019,HCC78_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,DSMZ,Adhrent and aggregates; dt=60-70hrs,ACH-000562,lung_cancer,33.0,0.4054,10% DMSO,0.0,,RPMI-1640+10%FBS,Carcinoma,adenocarcinoma,NS,,lung,,NSCLC,NSCLC_adenocarcinoma,333.0,101.6889757,HCC-78,LUAD,Lung:NSCLC_Adeno,2.15,Lung,,,0.97,pleura,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",,11.1333333333
239,SRR8615461,20190223_PRJNA523380_SRR8615461,,RNA-Seq,GCA_000001405.13,202,17091533504,Unknown,PRJNA523380,SAMN10988418,Human,9170368425,HCC827 GR5,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (non_small_cell_carcinoma),Unknown,Caucasian,SRX5414292,Illumina HiSeq 2500,cell line,RNASeq-HCC827GR5_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HCC827GR5_LUNG,cell culture,Unknown,SRP186687,lung,2019-02-23T23:22:00Z,2019-02-23,1.0,ccle_broad_2019,HCC827GR5_LUNG,ACHILLES,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,,,ACH-000029,,,,,,,,Carcinoma,non_small_cell_carcinoma,NS,,lung,,NSCLC,NSCLC_adenocarcinoma,303.0,102.7949058,HCC827 GR5,LUAD,,,Lung,,,,,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",,10.4
240,SRR8615462,20190223_PRJNA523380_SRR8615462,69.0,RNA-Seq,GCA_000001405.13,202,15811281946,NIBRI,PRJNA523380,SAMN10988329,Human,7715511458,NCI-H747,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414291,Illumina HiSeq 2500,cell line,RNASeq-NCIH747_LARGE_INTESTINE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH747_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine,2019-02-23T23:09:00Z,2019-02-23,1.0,ccle_broad_2019,NCIH747_LARGE_INTESTINE,CCLE,Colorectal Cancer,Colorectal Adenocarcinoma,NIBRI,,ACH-000403,,,0.6423,,1.0,,,Carcinoma,adenocarcinoma,NS,,colorectal,,colorectal_adenocarcinoma,,185.0,123.0807102,NCI-H747,COADREAD,Colorectal:Carcinoma,3.1,Large_Intestine,16.0,128c,1.0,lymph_node,caecum,NS,Adenocarcinoma,,6.3
241,SRR8615463,20190223_PRJNA523380_SRR8615463,14.0,RNA-Seq,GCA_000001405.13,202,10789977460,ATCC:TE 441.T,PRJNA523380,SAMN10988530,Human,5149520998,TE 441.T,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",rhabdomyosarcoma,primary,African_american,SRX5414290,Illumina HiSeq 2500,cell line,RNASeq-TE441T_SOFT_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,TE441T_SOFT_TISSUE,cell culture,female,SRP186687,soft_tissue,2019-02-23T23:04:00Z,2019-02-23,1.0,ccle_broad_2019,TE441T_SOFT_TISSUE,CCLE,Soft Tissue Sarcoma,Rhabdomyosarcoma,ATCC,Mixed,ACH-000772,,257.6,0.1111,5% DMSO,0.0,,DMEM+10%FBS,Rhabdomyosarcoma,NS,NS,,soft_tissue,,rhabdomyosarcoma,,193.0,152.0671211,TE 441.T,RMS,Soft_Tissue:Sarcoma_Rhabdoid,2.06,Soft_Tissue,,,0.99,,striated_muscle,NS,Rhabdomyosarcoma,,6.73333333333
242,SRR8615464,20190223_PRJNA523380_SRR8615464,,RNA-Seq,GCA_000001405.13,202,21512938794,JCRB:TE-1,PRJNA523380,SAMN10988294,Human,10731939442,TE-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Asian,SRX5414289,Illumina HiSeq 2500,cell line,RNASeq-TE1_OESOPHAGUS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,TE1_OESOPHAGUS,cell culture,male,SRP186687,oesophagus,2019-02-23T23:35:00Z,2019-02-23,1.0,ccle_broad_2019,TE1_OESOPHAGUS,CCLE,Esophagogastric Cancer,Esophageal Squamous Cell Carcinoma,JCRB,Epithelial like,ACH-000647,,94.3,0.8397,,1.0,,RPMI 1640+10%FBS,Carcinoma,squamous_cell_carcinoma,NS,,esophagus,,esophagus_squamous,,475.0,181.4703636,TE-1,ESCC,Oesophagus:Carcinoma,2.71,Oesophagus,8.0,130c,0.99,,NS,NS,Squamous Cell Carcinoma,,16.1333333333
243,SRR8615465,20190223_PRJNA523380_SRR8615465,65.0,RNA-Seq,GCA_000001405.13,202,22340306958,ATCC:NCI-H727,PRJNA523380,SAMN10988551,Human,11797525092,NCI-H727,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoid-endocrine_tumour,primary,Caucasian,SRX5414288,Illumina HiSeq 2500,cell line,RNASeq-NCIH727_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,NCIH727_LUNG,cell culture,female,SRP186687,lung,2019-02-23T23:27:00Z,2019-02-23,1.0,ccle_broad_2019,NCIH727_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Carcinoid,ATCC,adherent,ACH-000775,,65.6,0.7677,5% DMSO,1.0,,RPMI 1640 +10% FBS,Carcinoid-Endocrine_Tumour,NS,NS,,lung,,lung_carcinoid,,585.0,165.1770758,NCI-H727,LUCA,Endocrine,2.69,Lung,,,0.99,,bronchus,NS,Carcinoid,,19.5666666667
244,SRR8615466,20190223_PRJNA523380_SRR8615466,77.0,RNA-Seq,GCA_000001405.13,202,10925615006,KCLB:SNU-C5,PRJNA523380,SAMN10987753,Human,5255817272,SNU-C5,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Asian,SRX5414287,Illumina HiSeq 2500,cell line,RNASeq-SNUC5_LARGE_INTESTINE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNUC5_LARGE_INTESTINE,cell culture,female,SRP186687,large_intestine,2019-02-23T23:08:00Z,2019-02-23,1.0,ccle_broad_2019,SNUC5_LARGE_INTESTINE,CCLE,Colorectal Cancer,Colorectal Adenocarcinoma,KCLB,epithelial; monolayer,ACH-000970,,,0.0966,,0.0,,"RPMI 1640  with L-glutamine (300mg/L), 90%; heat inactivated fetal bovine serum (FBS),10%",Carcinoma,adenocarcinoma,NS,,colorectal,,colorectal_adenocarcinoma,,2990.0,802.4440016,SNU-C5,COADREAD,Colorectal:Carcinoma,2.05,Large_Intestine,40.0,130n,1.0,,colon,NS,Adenocarcinoma,25mM Hepes and 25mM NaHCo3,100.033333333
245,SRR8615467,20190223_PRJNA523380_SRR8615467,,RNA-Seq,GCA_000001405.13,202,14862254636,RIKEN:TE-6,PRJNA523380,SAMN10987703,Human,7266218166,TE-6,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Asian,SRX5414286,Illumina HiSeq 2500,cell line,RNASeq-TE6_OESOPHAGUS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,TE6_OESOPHAGUS,cell culture,Unknown,SRP186687,oesophagus,2019-02-23T23:13:00Z,2019-02-23,1.0,ccle_broad_2019,TE6_OESOPHAGUS,CCLE,Esophagogastric Cancer,Esophageal Squamous Cell Carcinoma,RIKEN,epithelial-like,ACH-000605,,,0.7681,,1.0,,RPMI 1640 +10%FBS,Carcinoma,squamous_cell_carcinoma,NS,,esophagus,,esophagus_squamous,,432.0,151.5654424,TE-6,ESCC,Oesophagus:Carcinoma,2.7,Oesophagus,17.0,130c,0.99,,NS,NS,Squamous Cell Carcinoma,,14.5
246,SRR8615468,20190223_PRJNA523380_SRR8615468,1.67,RNA-Seq,GCA_000001405.13,202,20902267140,GNF,PRJNA523380,SAMN10988150,Human,10449552475,TE 617.T,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",rhabdomyosarcoma,primary,Caucasian,SRX5414285,Illumina HiSeq 2500,cell line,RNASeq-TE617T_SOFT_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,TE617T_SOFT_TISSUE,cell culture,female,SRP186687,soft_tissue,2019-02-23T23:26:00Z,2019-02-23,1.0,ccle_broad_2019,TE617T_SOFT_TISSUE,CCLE,Soft Tissue Sarcoma,Rhabdomyosarcoma,GNF,,ACH-000051,,,0.027,,0.0,,,Rhabdomyosarcoma,NS,NS,,soft_tissue,,rhabdomyosarcoma,,121.0,59.08921113,TE 617.T,RMS,Soft_Tissue:Sarcoma_Rhabdoid,2.0,Soft_Tissue,,,1.0,,striated_muscle,NS,Rhabdomyosarcoma,,4.1
247,SRR8615469,20190223_PRJNA523380_SRR8615469,73.0,RNA-Seq,GCA_000001405.13,202,17607254452,Riken,PRJNA523380,SAMN10988298,Human,8786951457,TE-5,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Asian,SRX5414284,Illumina HiSeq 2500,cell line,RNASeq-TE5_OESOPHAGUS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,TE5_OESOPHAGUS,cell culture,female,SRP186687,oesophagus,2019-02-23T23:18:00Z,2019-02-23,1.0,ccle_broad_2019,TE5_OESOPHAGUS,CCLE,Esophagogastric Cancer,Esophageal Squamous Cell Carcinoma,Riken,Epithelial-like,ACH-000408,,,0.5935,5% DMSO,1.0,,RPMI+10%FBS,Carcinoma,squamous_cell_carcinoma,NS,,esophagus,,esophagus_squamous,,463.0,132.1647346,TE-5,ESCC,Oesophagus:Carcinoma,2.98,Oesophagus,,,1.0,,NS,NS,Squamous Cell Carcinoma,,15.6333333333
248,SRR8615470,20190223_PRJNA523380_SRR8615470,,RNA-Seq,GCA_000001405.13,202,12096084008,RIKEN:TE-4,PRJNA523380,SAMN10987722,Human,5789228790,TE-4,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Asian,SRX5414283,Illumina HiSeq 2500,cell line,RNASeq-TE4_OESOPHAGUS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,TE4_OESOPHAGUS,cell culture,Unknown,SRP186687,oesophagus,2019-02-23T23:10:00Z,2019-02-23,1.0,ccle_broad_2019,TE4_OESOPHAGUS,CCLE,Esophagogastric Cancer,Esophageal Squamous Cell Carcinoma,RIKEN,epithelial-like,ACH-000917,,,0.6735,,1.0,,RPMI 1640 +10%FBS,Carcinoma,squamous_cell_carcinoma,NS,,esophagus,,esophagus_squamous,,1074.0,398.1513421,TE-4,ESCC,Oesophagus:Carcinoma,2.63,Oesophagus,33.0,130c,1.0,,NS,NS,Squamous Cell Carcinoma,,36.2
249,SRR8615471,20190223_PRJNA523380_SRR8615471,54.0,RNA-Seq,GCA_000001405.13,202,11560106096,KCLB:SNU-878,PRJNA523380,SAMN10988092,Human,5509753218,SNU-878,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,Asian,SRX5414282,Illumina HiSeq 2500,cell line,RNASeq-SNU878_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU878_LIVER,cell culture,female,SRP186687,liver,2019-02-23T23:06:00Z,2019-02-23,1.0,ccle_broad_2019,SNU878_LIVER,CCLE,Hepatobiliary Cancer,Hepatocellular Carcinoma,KCLB,Epithelial monolayer,ACH-000686,,150.3,0.5944,,1.0,,RPMI+10%FBS,Carcinoma,hepatocellular_carcinoma,NS,,liver,,hepatocellular_carcinoma,,227.0,184.9312508,SNU-878,HCC,Liver:HCC,3.03,Liver,,,0.98,,NS,NS,Hepatocellular Carcinoma,,7.6
250,SRR8615472,20190223_PRJNA523380_SRR8615472,57.0,RNA-Seq,GCA_000001405.13,202,26673244732,KCLB:SNU-886,PRJNA523380,SAMN10988057,Human,13352908138,SNU-886,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (hepatocellular_carcinoma),primary,Asian,SRX5414281,Illumina HiSeq 2500,cell line,RNASeq-SNU886_LIVER,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU886_LIVER,cell culture,male,SRP186687,liver,2019-02-23T23:32:00Z,2019-02-23,1.0,ccle_broad_2019,SNU886_LIVER,CCLE,Hepatobiliary Cancer,Hepatocellular Carcinoma,KCLB,epithelial; monolayer,ACH-000316,,,0.2028,,0.0,korea,"RPMI 1640  with L-glutamine (300mg/L), 90%; heat inactivated fetal bovine serum (FBS),10%",Carcinoma,hepatocellular_carcinoma,NS,,liver,,hepatocellular_carcinoma,,233.0,148.5261257,SNU-886,HCC,Liver:HCC,1.93,Liver,,,1.0,,NS,NS,Hepatocellular Carcinoma,25mM Hepes and 25mM NaHCo3,7.76666666667
251,SRR8615473,20190223_PRJNA523380_SRR8615473,45.0,RNA-Seq,GCA_000001405.13,202,16926656458,KCLB:SNU-840,PRJNA523380,SAMN10988093,Human,8511298441,SNU-840,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (Brenner_tumour),primary,Asian,SRX5414280,Illumina HiSeq 2500,cell line,RNASeq-SNU840_OVARY,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU840_OVARY,cell culture,female,SRP186687,ovary,2019-02-23T23:18:00Z,2019-02-23,1.0,ccle_broad_2019,SNU840_OVARY,CCLE,Ovarian Cancer,Brenner Tumor,KCLB,"ADHERENT, EPITHELIAL MONOLAYER",ACH-000280,,36.9,0.5798,5% DMSO,1.0,,RPMI-1640+10% FBS,Carcinoma,Brenner_tumour,NS,,ovary,,brenner_tumor,,121.0,124.2318571,SNU-840,BTOV,Ovary:Germline,3.11,Ovary,,,0.99,,NS,NS,"Carcinoma, brenner",,3.96666666667
252,SRR8615474,20190223_PRJNA523380_SRR8615474,,RNA-Seq,GCA_000001405.13,202,30854078526,Unknown,PRJNA523380,SAMN10988091,Human,15449491831,SNU-869,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414279,Illumina HiSeq 2500,cell line,RNASeq-SNU869_BILIARY_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU869_BILIARY_TRACT,cell culture,Unknown,SRP186687,biliary_tract,2019-02-23T23:34:00Z,2019-02-23,1.0,ccle_broad_2019,SNU869_BILIARY_TRACT,CCLE,Hepatobiliary Cancer,Extrahepatic Cholangiocarcinoma,,Epithelial adherent,ACH-000182,,81.8,0.3384,5% DMSO,,,RPMI-10% FBS,Carcinoma,NS,NS,,bile_duct,,cholangiocarcinoma,extrahepatic,233.0,113.3518553,SNU-869,EHCH,Biliary_Tract:Carcinoma,,Biliary_Tract,,,,,bile_duct,NS,"Cholangiocarcinoma, extrahepatic",,7.8
253,SRR8615475,20190223_PRJNA523380_SRR8615475,71.0,RNA-Seq,GCA_000001405.13,202,16721778564,NIBRI,PRJNA523380,SAMN10988188,Human,8370522876,SNU-C1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Asian,SRX5414278,Illumina HiSeq 2500,cell line,RNASeq-SNUC1_LARGE_INTESTINE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNUC1_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine,2019-02-23T23:20:00Z,2019-02-23,1.0,ccle_broad_2019,SNUC1_LARGE_INTESTINE,CCLE,Colorectal Cancer,Colorectal Adenocarcinoma,NIBRI,,ACH-000722,,,0.5149,,1.0,,,Carcinoma,adenocarcinoma,NS,,colorectal,,colorectal_adenocarcinoma,,458.0,201.5597753,SNU-C1,COADREAD,Colorectal:Carcinoma,3.31,Large_Intestine,19.0,130c,0.98,peritoneum,colon,NS,Adenocarcinoma,,15.4666666667
254,SRR8615476,20190223_PRJNA523380_SRR8615476,43.0,RNA-Seq,GCA_000001405.13,202,17006596140,NIBRI,PRJNA523380,SAMN10987650,Human,8563152607,SNU-C2A,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Asian,SRX5414277,Illumina HiSeq 2500,cell line,RNASeq-SNUC2A_LARGE_INTESTINE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNUC2A_LARGE_INTESTINE,cell culture,female,SRP186687,large_intestine,2019-02-23T23:17:00Z,2019-02-23,1.0,ccle_broad_2019,SNUC2A_LARGE_INTESTINE,CCLE,Colorectal Cancer,Colorectal Adenocarcinoma,NIBRI,,ACH-000967,,,0.1034,,0.0,,,Carcinoma,adenocarcinoma,NS,,colorectal,MSI,colorectal_adenocarcinoma,,3116.0,667.1912736,SNU-C2A,COADREAD,Colorectal:Carcinoma,1.98,Large_Intestine,17.0,130n,1.0,,caecum,NS,Adenocarcinoma,,104.166666667
255,SRR8615477,20190223_PRJNA523380_SRR8615477,56.0,RNA-Seq,GCA_000001405.13,202,16403253854,KCLB:SNU-899,PRJNA523380,SAMN10988086,Human,7959878679,SNU-899,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Asian,SRX5414276,Illumina HiSeq 2500,cell line,RNASeq-SNU899_UPPER_AERODIGESTIVE_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU899_UPPER_AERODIGESTIVE_TRACT,cell culture,male,SRP186687,upper_aerodigestive_tract,2019-02-23T23:21:00Z,2019-02-23,1.0,ccle_broad_2019,SNU899_UPPER_AERODIGESTIVE_TRACT,CCLE,Head and Neck Cancer,Larynx Squamous Cell Carcinoma,KCLB,epithelial; monolayer,ACH-000692,,,0.5095,,2.0,,"RPMI 1640  with L-glutamine (300mg/L), 90%; heat inactivated fetal bovine serum (FBS),10%",Carcinoma,squamous_cell_carcinoma,NS,,upper_aerodigestive,,upper_aerodigestive_squamous,laryngeal,342.0,166.6743593,SNU-899,LXSC,Upper_Aerodigestive_Tract:Carcinoma,4.39,Upper_Aerodigestive_Tract,,,0.98,,larynx,glottis,"Squamous Cell Carcinoma, laryngeal",25mM Hepes and 25mM NaHCo3,11.5
256,SRR8615478,20190223_PRJNA523380_SRR8615478,55.0,RNA-Seq,GCA_000001405.13,202,22962422720,KCLB:SNU-8,PRJNA523380,SAMN10988094,Human,12388136047,SNU-8,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Asian,SRX5414275,Illumina HiSeq 2500,cell line,RNASeq-SNU8_OVARY,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNU8_OVARY,cell culture,female,SRP186687,ovary,2019-02-23T23:24:00Z,2019-02-23,1.0,ccle_broad_2019,SNU8_OVARY,CCLE,Ovarian Cancer,High-Grade Serous Ovarian Cancer,KCLB,"ADHERENT, EPITHELIAL MONOLAYER",ACH-000460,,143.9,0.6625,5% DMSO,1.0,,RPMI-1640+10% FBS,Carcinoma,adenocarcinoma,NS,,ovary,,ovary_adenocarcinoma,high_grade_serous,151.0,143.4597182,SNU-8,HGSOC,Ovary:Carcinoma,2.9,Ovary,,,0.99,,NS,NS,"Adenocarcinoma, high grade serous",,5.1
257,SRR8615479,20190223_PRJNA523380_SRR8615479,34.0,RNA-Seq,GCA_000001405.13,202,15542995848,DSMZ:L-1236,PRJNA523380,SAMN10987806,Human,7305498943,L-1236,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (Hodgkin_lymphoma),primary,Caucasian,SRX5414274,Illumina HiSeq 2500,cell line,RNASeq-L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-23T23:18:00Z,2019-02-23,1.0,ccle_broad_2019,L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCLE,Hodgkin Lymphoma,Hodgkin Lymphoma,DSMZ,Mix,ACH-000702,lymphoma,89.9,0.5779,5% DMSO,1.0,,RPMI+10%FBS,Lymphoid_Neoplasm,Hodgkin_lymphoma,NS,,lymphocyte,,hodgkin_lymphoma,,572.0,160.8997968,L-1236,HL,Lymphoma:Hodgkin,2.89,Haematopoietic_And_Lymphoid_Tissue,,,0.99,,NS,NS,"B-cell, Hodgkins",,19.1666666667
